,Tweets,tag
743," #migration is perfectly normal in a globalized world. #diversity enriches us  economically  culturally and politi… https://t.co/A0zkPsfxKe
Families come in many shapes and sizes. Celebrate International Day Against Homophobia  Transphobia and Biphobia.… https://t.co/VqFvFfkBG8
@Pluralplus @UNmigration @UNESCO @UNAOC Kultur Transfair is put on by the #Austrian Anti Poverty Network #Diversity  #iamamigrant #EQW2017
“I enjoyed meeting new people  experiencing different cultures &amp; dancing together”at cultural exchange event 'Kultu… https://t.co/VYdtMq0dJP
Being a woman and an artist w/ an African background allows me to show the complexity and the beauty of #diversity… https://t.co/gqGpEJfy8L",other
744,RT @UNHumanRights: Embrace diversity &amp; Protect trans/gender diverse children and adolescents - Statement by UN experts on #idahot2017 https…,other
745,"People from similar backgrounds approach problems in a similar way. #diversity helps build better products for the… https://t.co/0SOu1swY3n
May 21 is World Day for Cultural #Diversity !Stay tuned all week for special content celebrating cultural diversity… https://t.co/0NTmsQYgzm
I'm from a country full of #diversity I always loved that  cultural diversity is beautiful."" Sana #iamamigrant https://t.co/mi3dVxrOjc",other
746,I want to make children understand that there is unspeakable beauty in the #diversity of cultures.-Sekou… https://t.co/aIHT4P8rIh,other
747, #iamamigrant and I help scientists reach out to school children and share their research and love of science.… https://t.co/TLjCSVdw8M,other
748," #refugees arriving at the moment want a safe life for their children. Any normal person would do the same in that… https://t.co/JceH6FdFt6
 #migrants should be able to move freely and come together  that’s what I did and what I wish people could do.""… https://t.co/4beFYIZo4m",other
749,Through my #migration I learned that home mean being accepted and being able to contribute something to society.… https://t.co/6FDyeDeETG,other
750,"It is important to integrate  to know the language  the differences of #culture to feel at home in a new country.”… https://t.co/iC4cb126q2
Being a #migrant means contributing to the country you live in. #Migrants are a strength not a threat.""Alban… https://t.co/TGzQVm2fY1",other
751,“To me  migration means discovering things  meeting new people  getting to know the world but migration can also be… https://t.co/2LpYIy6zkK,other
752,RT @Pluralplus: #youthmedia on #migration #diversity against #xenophobia Send ur videos to #PLURALplus17 -4 award winners invited to NYC -…,other
753,I was a student before the fighting started. My dream one day is to get a scholarship to continue my studies.… https://t.co/OqNl5GiiGs,other
754,I’ve chosen to stand for the world openness for everyone regardless of their gender  age or religion.Sofiia… https://t.co/eJyo12IuuH,other
755,Read the stories of Barry from Guinea &amp; @uBadr from Iraq:,other
756,Two journeys.,other
757,Two young men.,other
758,One dream.… https://t.co/Icd1EOzPXj,other
759,“Home is the place where I feel free. If you’re not free  if you’re under oppression you don’t feel at home.”… https://t.co/tCTonWI2rP,other
760, #iamamigrant but if people know you  that you’re a normal person  their opinions can be changed very easily.… https://t.co/Ep6pMiCCVX,other
761,"RT @UNGeneva: ""Overly restrictive pathways to legal migration only encourage irregular trends"" - Louise Arbour at #jointogether discussions…",other
762,I am absolutely certain that exchange can help to fight prejudices. https://t.co/aMQRd8IElR #iamamigrant #SDGs… https://t.co/Fc9YVJNvBu,other
763," #Diaspora can contribute to #Ethiopia growth and development in the long-run  it's a great time to be #Ethiopian… https://t.co/DZSG9WRK8I
RT @IOMLHD: .@CanadaUNGeneva: migrant #integration happens in the workplace and in schools -- community-based partnerships are crucial. #Fo…
RT @BBCWorld: Pepe the Frog 'is killed off to avoid being a hate symbol' https://t.co/MONlOpnxZ3
RT @UNmigration: Barry risked his life numerous times trying to secure a stable future for his family. Read his story: https://t.co/LlI03Re…
RT @IOMatUN: Read the moving story of Ahmed from Iraq &amp; Barry from Guinea;
Two Journeys
Two Young Men
One Dream
https://t.co/vK1rCFnj43…
@louise_arbour speaking on the importance of media in advancing positive public opinions on #migrants… https://t.co/Ru8kwSTsFX
RT @jurglauber: 1st informal thematic session towards #GCMigration is GO!
#UNMigration https://t.co/lEXgRiPrt3
@UNOG_DG at #jointogether event working for integration of #migrants into communities #iamamigrant https://t.co/2FDoPMq4gd
To me #migrating was the start into a wonderful life full of freedom and opportunities."" Peter #iamamigrant… https://t.co/1GcTnRDvQt",other
764,The story of everyone who is or was once a #refugee is one of resilience https://t.co/zbKz3Kxtym #iamamigrant… https://t.co/ZB494gD2Q4,other
765,"The reasons for migrating may be different  but in the end  we are all in search for happiness and a stable and sa… https://t.co/spnac7dZsa
You can be living your life and suddenly there's a moment where you have to leave.""Tala https://t.co/iRLZ5r7G1M… https://t.co/XBQXzzAE5O",other
766,I think that today we have to promote the free movement of persons  we should not put up a lot of barriers. https://t.co/9Mxr1Uh9rt,other
767,We were 168 when we left out and 8 made it back alive.-Barry  read his #migration story here… https://t.co/saMuYtxLxG,other
768,"Migration brings pain  but it also brings compensation. I now have my degree and am working to help women in need… https://t.co/TyXhykllEJ
I had to start my life from the scratch. Now  I am well established and am a highly respected #Migrant in #Norway.… https://t.co/TYVPFPVvuc",other
769,"RT @refugeesdeeply: ""We’ve found ways to manage the very different educational qualifications of #refugees "" M. Stenger  SchlaU-Schule http…",other
770,"RT @USforMigration: ""Migration is a story about how migrants and refugees come with skills and the desire to make something in the place wh…",other
771,From war-torn Damascus to the Dutch National Ballet. Here is the story of #AhmadJoudeh. #JoinTogether https://t.co/ZtndSYIoEB,other
772,“ #migration for me is this desire to expand one’s mind. To go beyond our comfort zone to find ourselves.”Christina… https://t.co/tjwFY2CVVe,other
773,RT @UNmigration: Somalis are coming back to fight the #drought and its effects in #Somalia. See more stories here: https://t.co/R57zKUkMfG…,other
774,Are you a young filmmaker ? Show us how you stand for #migration  #diversity &amp; social inclusion! #FilmFestival… https://t.co/z3Q1ztbeWZ,other
775,RT @LeonardDoyle: Lovely documentary Hotel U.S.A.: what happens on a refugee's first night in the US https://t.co/zaA04OdXfQ,other
776,RT @UNmigration: Our former colleague @benwebster20 founded the Jamiya Project that reconnects Syrian academics to #refugee students https:…,other
777,"Migration allows change and progress. Unfortunately  now when we talk about #migration we refer to it as something… https://t.co/DINnV51L2f
I have like everyone in Europe multiple layers of identity  it gives us our greatest strength #Diversity""@SHKMEP o… https://t.co/UxmvAm03Rl",other
778,"“Being a refugee is not something that is simple. I want to pursue my education so I can have a bright future.""-Nad… https://t.co/SqCh5f6omi",other
779,I left #Somalia in 1991 because all journalists were targeted. It was very painful to leave my home.… https://t.co/vHwcNDZ4Pj,other
780,"Being a #Migrant humbled me into being open to others.Only by migrating from ignorance can we truly fight prejudic… https://t.co/zn0yJ5wVdG
I will use what I have learnt here to contribute to my country’s development and to Africa as a whole.""-Fatou… https://t.co/XTodP0RABC",other
781,This is just unbearable. https://t.co/KXjpD6Rt5O,other
782,A migrant is not a threat  a burden  a #migrant is a benefit  an asset  a human being.@AnnaMariaCB on… https://t.co/fYbdtc8TqQ,other
783,"In the UK  I do my best to contribute to the local community I am living in  assist charities and volunteer in my… https://t.co/uEIN3qptOA
RT @PDSoros: Meet 2017 #PDSoros Fellow Xuan Hong Thi Tran who is an immigrant from Vietnam &amp; headed to @YaleLawSch: https://t.co/Pc2GgUkG5q…
RT @cfpdx: May 1: A day to remember workers : There are an estimated 214 million migrant workers (IOM) http://t.co/cm7VJF0PFs
“ #Diaspora play a major role in the restructuring of health systems and public infrastructure of their home countr… https://t.co/dFuJJAyrsh
RT @VibeMagazine: The next “Einstein” according to @Harvard is a Cuban-American woman… https://t.co/3gECI6euIa (via @vibe_viva) https://t.c…
RT @ODID_QEH: .@alphaabebe on experiences of young diasporans who 'give back' through development initatitves in/for Ethiopia https://t.co/…
You can be proud to be European  to have multiple identities.""@Europarl_EN member @Claude_Moraes on #FightRacism d… https://t.co/x9MfXxQckV",other
784,RT @UNmigration: Children of the Somali #diaspora in Canada are coming together to prevent a disaster: https://t.co/28KoQuLuGv https://t.co…,other
785,RT @USforMigration: “As a former diaspora member  I am making the link  trying to be the bridge between both countries.” https://t.co/Aarwf…,other
786,“When you live so far away for a long time you still have your own culture  but you also identify with the new cult… https://t.co/zWizgarOCP,other
787,"“Every migrant worker  working for the prosperity of their loved ones  is a migrant hero"" #iamamigrant… https://t.co/204U69w57y",other
788,"Bringing change starts with us–we need to work on ourselves  be active  honest and courageous to express our thoug… https://t.co/P94fXI4yNX
RT @This_Is_Zinc: This man spent $1.5 million to give 250 Syrian #refugees a new life in #Canada https://t.co/wFT1EvYuHR
RT @jnbeuze: Record high level of #resettlement in #Canada in 2016: 46 700 #refugees.
Read Shamsa's story:
https://t.co/kU5feVr9jh https://…
To other young women migrants  you have rights regardless of why you migrated.There is always hope.”-Josi… https://t.co/OYTjj7ncWS",other
789,Immigrants have dreams and many are successful  don't let anyone else tell you otherwise.-Sam #iamamigrant… https://t.co/us0YZmI00A,other
790,"I want to go back to school and get a job so I can be independent and take care of my family” #SDGs #iamamigrant… https://t.co/MCgrIX2NiH
I am so happy that I can take my mother to a safe place  She sent me away after my brother was killed""… https://t.co/2dLSCUAePY",other
791,Ndume attended medical school in Leipzig  Germany  &amp; then returned to Namibia to give back &amp; help local people to r… https://t.co/MgpaF6hQvM,other
792,RT @UNmigration: A @nytimes journalist spent months in Weimar  a city that absorbed 900 Syrian #refugees in a year https://t.co/rLeJqSDcFW,other
